Category,Match,File
Financial Support,Climate finance,The-Sustainable-Development-Goals-Report-2022.pdf
Financial Support,Climate finance,The-Sustainable-Development-Goals-Report-2022.pdf
Financial Support,climate finance,The-Sustainable-Development-Goals-Report-2022.pdf
Financial Support,Climate Finance,The-Sustainable-Development-Goals-Report-2022.pdf
Financial Support,development aid,The-Sustainable-Development-Goals-Report-2022.pdf
SDG Goal,Goal 1,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 2,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 3,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 5,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 6,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 7,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 8,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 9,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 10,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 11,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 12,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 13,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 14,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 15,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 16,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 17,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 13,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 5,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 16,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 16,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 1,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 2,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 3,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 3,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 3,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 5,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 5,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 5,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 6,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 6,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 7,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 7,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 8,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 8,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 9,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 9,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 10,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 11,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 11,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 12,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 13,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 14,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 14,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 15,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 15,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 15,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 16,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 16,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 17,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,goal 5,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 1,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 2,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 3,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 5,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 6,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 7,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 8,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 9,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 10,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 11,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 12,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 13,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 14,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 15,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 16,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 17,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Target,target 6.5,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,Paris Agreement,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,Addis Ababa Action Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,Sendai Framework,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,Paris Agreement,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,Paris Agreement,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,Paris Agreement,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,Paris Agreement,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,Paris Agreement,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,Sendai Framework,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,Addis Ababa Action Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2023_0.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2023_0.pdf
Climate Metrics,climate-resilient,The-Sustainable-Development-Goals-Report-2023_0.pdf
Climate Metrics,climate-resilient,The-Sustainable-Development-Goals-Report-2023_0.pdf
Climate Metrics,climate-resilient,The-Sustainable-Development-Goals-Report-2023_0.pdf
Climate Metrics,net-zero emissions,The-Sustainable-Development-Goals-Report-2023_0.pdf
Climate Metrics,climate-resilient,The-Sustainable-Development-Goals-Report-2023_0.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2023_0.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2023_0.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2023_0.pdf
Climate Metrics,1.5°C target,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,Extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,Extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,poverty line,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,social protection coverage,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,social protection coverage,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2023_0.pdf
Education,School completion rate,The-Sustainable-Development-Goals-Report-2023_0.pdf
Gender Equality,gender parity,The-Sustainable-Development-Goals-Report-2023_0.pdf
Gender Equality,gender parity,The-Sustainable-Development-Goals-Report-2023_0.pdf
Gender Equality,gender parity,The-Sustainable-Development-Goals-Report-2023_0.pdf
Gender Equality,gender parity,The-Sustainable-Development-Goals-Report-2023_0.pdf
Gender Equality,Gender parity,The-Sustainable-Development-Goals-Report-2023_0.pdf
Gender Equality,gender parity,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,On track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,on track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,No data,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,on track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,on track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,minimal progress,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,on track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,on track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,on track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,on track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,on track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,on track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Progress Status,on track,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,child mortality,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,urgent action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,urgent action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,child mortality,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,child mortality,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,child mortality,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,urgent action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,Urgent action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,urgent action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,Urgent action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,urgent action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,urgent action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Impact,urgent action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Data and Monitoring,data gaps,The-Sustainable-Development-Goals-Report-2023_0.pdf
Data and Monitoring,data gaps,The-Sustainable-Development-Goals-Report-2023_0.pdf
Data and Monitoring,data gaps,The-Sustainable-Development-Goals-Report-2023_0.pdf
Data and Monitoring,disaggregated data,The-Sustainable-Development-Goals-Report-2023_0.pdf
Data and Monitoring,disaggregated data,The-Sustainable-Development-Goals-Report-2023_0.pdf
Biodiversity and Ecosystems,biodiversity loss,The-Sustainable-Development-Goals-Report-2023_0.pdf
Biodiversity and Ecosystems,biodiversity loss,The-Sustainable-Development-Goals-Report-2023_0.pdf
Biodiversity and Ecosystems,biodiversity loss,The-Sustainable-Development-Goals-Report-2023_0.pdf
Biodiversity and Ecosystems,biodiversity loss,The-Sustainable-Development-Goals-Report-2023_0.pdf
Biodiversity and Ecosystems,biodiversity loss,The-Sustainable-Development-Goals-Report-2023_0.pdf
Biodiversity and Ecosystems,biodiversity loss,The-Sustainable-Development-Goals-Report-2023_0.pdf
Biodiversity and Ecosystems,biodiversity loss,The-Sustainable-Development-Goals-Report-2023_0.pdf
Biodiversity and Ecosystems,biodiversity loss,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,Life below water,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,water stress,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,water stress,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,water stress,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,water stress,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,water stress,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,water stress,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,water stress,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,Life below water,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,ocean acidification,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,ocean acidification,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,Ocean acidification,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,Life below water,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,ocean acidification,The-Sustainable-Development-Goals-Report-2023_0.pdf
Marine and Water Issues,Life below water,The-Sustainable-Development-Goals-Report-2023_0.pdf
Energy Transition,energy efficiency,The-Sustainable-Development-Goals-Report-2023_0.pdf
Energy Transition,energy efficiency,The-Sustainable-Development-Goals-Report-2023_0.pdf
Energy Transition,energy efficiency,The-Sustainable-Development-Goals-Report-2023_0.pdf
Energy Transition,energy efficiency,The-Sustainable-Development-Goals-Report-2023_0.pdf
Energy Transition,energy efficiency,The-Sustainable-Development-Goals-Report-2023_0.pdf
Energy Transition,Energy efficiency,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,Decent work,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,Decent work,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,unemployment rate,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,decent work,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,unemployment rate,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,unemployment rate,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,labour market,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,Unemployment rate,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,Decent work,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,labour market,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,decent work,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,unemployment rate,The-Sustainable-Development-Goals-Report-2023_0.pdf
Work and Employment,Decent work,The-Sustainable-Development-Goals-Report-2023_0.pdf
Inequalities,Reduced inequalities,The-Sustainable-Development-Goals-Report-2023_0.pdf
Inequalities,Reduced inequalities,The-Sustainable-Development-Goals-Report-2023_0.pdf
Inequalities,Reduced inequalities,The-Sustainable-Development-Goals-Report-2023_0.pdf
Inequalities,Reduced inequalities,The-Sustainable-Development-Goals-Report-2023_0.pdf
Health Metrics,universal health coverage,The-Sustainable-Development-Goals-Report-2023_0.pdf
Health Metrics,disease burden,The-Sustainable-Development-Goals-Report-2023_0.pdf
Health Metrics,universal health coverage,The-Sustainable-Development-Goals-Report-2023_0.pdf
Health Metrics,Universal health coverage,The-Sustainable-Development-Goals-Report-2023_0.pdf
Health Metrics,disease burden,The-Sustainable-Development-Goals-Report-2023_0.pdf
Health Metrics,universal health coverage,The-Sustainable-Development-Goals-Report-2023_0.pdf
Data Gaps,Insufficient data,The-Sustainable-Development-Goals-Report-2023_0.pdf
Data Gaps,insufficient data,The-Sustainable-Development-Goals-Report-2023_0.pdf
Data Gaps,monitoring gaps,The-Sustainable-Development-Goals-Report-2023_0.pdf
Data Gaps,Insufficient data,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,Climate finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,debt relief,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,climate finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,Climate finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,climate finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,climate finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,climate finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,climate finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,climate finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,climate finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,Climate Finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,debt relief,The-Sustainable-Development-Goals-Report-2023_0.pdf
Financial Support,climate finance,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Transformation,transformative action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Transformation,transformative action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Transformation,transformative action,The-Sustainable-Development-Goals-Report-2023_0.pdf
Action and Transformation,transformative action,The-Sustainable-Development-Goals-Report-2023_0.pdf
SDG Goal,Goal 1,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 2,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 3,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 5,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 6,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 7,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 8,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 9,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 10,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 11,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 12,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 13,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 14,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 15,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 16,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 17,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 1,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 2,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 3,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 5,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 6,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 7,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 8,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 9,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 10,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 11,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 12,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 13,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 14,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 15,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 16,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 17,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 5,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 13,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 16,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 1,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 2,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 2,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 3,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 3,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 3,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 4,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 5,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 6,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 7,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 7,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 7,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 7,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 8,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 8,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 9,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 9,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 10,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 11,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 12,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 12,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 13,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 14,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 15,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 16,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Goal,Goal 17,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Target,"target
1.1",The-Sustainable-Development-Goals-Report-2024.pdf
SDG Indicator,indicator 15.4.1,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Indicator,indicator 9.1.1,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Indicator,indicator 14.1.1,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Indicator,indicator 11.6.2,The-Sustainable-Development-Goals-Report-2024.pdf
SDG Indicator,Indicator 15.4.2,The-Sustainable-Development-Goals-Report-2024.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2024.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2024.pdf
Global Agreement,Paris Agreement,The-Sustainable-Development-Goals-Report-2024.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2024.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2024.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2024.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2024.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2024.pdf
Global Agreement,2030 Agenda,The-Sustainable-Development-Goals-Report-2024.pdf
Global Agreement,Sendai Framework,The-Sustainable-Development-Goals-Report-2024.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2024.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2024.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2024.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2024.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2024.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2024.pdf
Climate Metrics,greenhouse gas emissions,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,Extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,social protection coverage,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,social protection coverage,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Poverty,extreme poverty,The-Sustainable-Development-Goals-Report-2024.pdf
Education,school completion rate,The-Sustainable-Development-Goals-Report-2024.pdf
